Endedness,Peak_Type,Aligner,Peak_Caller,Deduplicator,Test_Dataset,Control,Synthetic_Genome_Path,Synthetic_Forward_Read_1_Path,Synthetic_Reverse_Read_1_Path,Synthetic_Forward_Read_2_Path,Synthetic_Reverse_Read_2_Path,Expected_Peaks,Observed_Peaks
single,narrow,bwa_mem,pepr,sambamba,4,with_control,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_4/genome.fa,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_4/exp_a.fastq.gz,NA,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_4/exp_b.fastq.gz,NA,50,69
single,narrow,bwa_mem,pepr,sambamba,5,with_control,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_5/genome.fa,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_5/exp_a.fastq.gz,NA,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_5/exp_b.fastq.gz,NA,50,0
single,narrow,bwa_mem,pepr,sambamba,6,with_control,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_6/genome.fa,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_6/exp_a.fastq.gz,NA,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_6/exp_b.fastq.gz,NA,50,0
single,narrow,bwa_mem,pepr,picard,1,with_control,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_1/genome.fa,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_1/exp_a.fastq.gz,NA,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_1/exp_b.fastq.gz,NA,50,0
single,narrow,bwa_mem,pepr,picard,2,with_control,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_2/genome.fa,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_2/exp_a.fastq.gz,NA,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_2/exp_b.fastq.gz,NA,50,0
single,narrow,bwa_mem,pepr,picard,3,with_control,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_3/genome.fa,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_3/exp_a.fastq.gz,NA,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_3/exp_b.fastq.gz,NA,50,67
single,narrow,bwa_mem,pepr,picard,4,with_control,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_4/genome.fa,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_4/exp_a.fastq.gz,NA,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_4/exp_b.fastq.gz,NA,50,69
single,narrow,bwa_mem,pepr,picard,5,with_control,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_5/genome.fa,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_5/exp_a.fastq.gz,NA,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_5/exp_b.fastq.gz,NA,50,0
single,narrow,bwa_mem,pepr,picard,6,with_control,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_6/genome.fa,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_6/exp_a.fastq.gz,NA,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_6/exp_b.fastq.gz,NA,50,0
single,narrow,bowtie2,macs3,samtools,1,with_control,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_1/genome.fa,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_1/exp_a.fastq.gz,NA,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_1/exp_b.fastq.gz,NA,50,50
single,narrow,bowtie2,macs3,samtools,2,with_control,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_2/genome.fa,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_2/exp_a.fastq.gz,NA,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_2/exp_b.fastq.gz,NA,50,50
single,narrow,bowtie2,macs3,samtools,3,with_control,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_3/genome.fa,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_3/exp_a.fastq.gz,NA,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_3/exp_b.fastq.gz,NA,50,50
single,narrow,bowtie2,macs3,samtools,4,with_control,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_4/genome.fa,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_4/exp_a.fastq.gz,NA,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_4/exp_b.fastq.gz,NA,50,50
single,narrow,bowtie2,macs3,samtools,5,with_control,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_5/genome.fa,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_5/exp_a.fastq.gz,NA,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_5/exp_b.fastq.gz,NA,50,50
single,narrow,bowtie2,macs3,samtools,6,with_control,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_6/genome.fa,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_6/exp_a.fastq.gz,NA,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_6/exp_b.fastq.gz,NA,50,50
single,narrow,bowtie2,macs3,no_deduplication,1,with_control,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_1/genome.fa,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_1/exp_a.fastq.gz,NA,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_1/exp_b.fastq.gz,NA,50,50
single,narrow,bowtie2,macs3,no_deduplication,2,with_control,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_2/genome.fa,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_2/exp_a.fastq.gz,NA,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_2/exp_b.fastq.gz,NA,50,50
single,narrow,bowtie2,macs3,no_deduplication,3,with_control,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_3/genome.fa,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_3/exp_a.fastq.gz,NA,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_3/exp_b.fastq.gz,NA,50,50
single,narrow,bowtie2,macs3,no_deduplication,4,with_control,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_4/genome.fa,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_4/exp_a.fastq.gz,NA,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_4/exp_b.fastq.gz,NA,50,50
single,narrow,bowtie2,macs3,no_deduplication,5,with_control,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_5/genome.fa,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_5/exp_a.fastq.gz,NA,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_5/exp_b.fastq.gz,NA,50,50
single,narrow,bowtie2,macs3,no_deduplication,6,with_control,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_6/genome.fa,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_6/exp_a.fastq.gz,NA,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_6/exp_b.fastq.gz,NA,50,50
single,narrow,bowtie2,macs3,sambamba,1,with_control,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_1/genome.fa,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_1/exp_a.fastq.gz,NA,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_1/exp_b.fastq.gz,NA,50,50
single,narrow,bowtie2,macs3,sambamba,2,with_control,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_2/genome.fa,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_2/exp_a.fastq.gz,NA,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_2/exp_b.fastq.gz,NA,50,50
single,narrow,bowtie2,macs3,sambamba,3,with_control,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_3/genome.fa,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_3/exp_a.fastq.gz,NA,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_3/exp_b.fastq.gz,NA,50,50
single,narrow,bowtie2,macs3,sambamba,4,with_control,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_4/genome.fa,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_4/exp_a.fastq.gz,NA,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_4/exp_b.fastq.gz,NA,50,50
single,narrow,bowtie2,macs3,sambamba,5,with_control,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_5/genome.fa,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_5/exp_a.fastq.gz,NA,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_5/exp_b.fastq.gz,NA,50,50
single,narrow,bowtie2,macs3,sambamba,6,with_control,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_6/genome.fa,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_6/exp_a.fastq.gz,NA,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_6/exp_b.fastq.gz,NA,50,50
single,narrow,bowtie2,macs3,picard,1,with_control,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_1/genome.fa,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_1/exp_a.fastq.gz,NA,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_1/exp_b.fastq.gz,NA,50,50
single,narrow,bowtie2,macs3,picard,2,with_control,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_2/genome.fa,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_2/exp_a.fastq.gz,NA,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_2/exp_b.fastq.gz,NA,50,50
single,narrow,bowtie2,macs3,picard,3,with_control,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_3/genome.fa,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_3/exp_a.fastq.gz,NA,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_3/exp_b.fastq.gz,NA,50,50
single,narrow,bowtie2,macs3,picard,4,with_control,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_4/genome.fa,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_4/exp_a.fastq.gz,NA,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_4/exp_b.fastq.gz,NA,50,50
single,narrow,bowtie2,macs3,picard,5,with_control,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_5/genome.fa,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_5/exp_a.fastq.gz,NA,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_5/exp_b.fastq.gz,NA,50,50
single,narrow,bowtie2,macs3,picard,6,with_control,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_6/genome.fa,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_6/exp_a.fastq.gz,NA,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_6/exp_b.fastq.gz,NA,50,50
single,narrow,bowtie2,cisgenome,samtools,1,with_control,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_1/genome.fa,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_1/exp_a.fastq.gz,NA,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_1/exp_b.fastq.gz,NA,50,2
single,narrow,bowtie2,cisgenome,samtools,2,with_control,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_2/genome.fa,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_2/exp_a.fastq.gz,NA,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_2/exp_b.fastq.gz,NA,50,3
single,narrow,bowtie2,cisgenome,samtools,3,with_control,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_3/genome.fa,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_3/exp_a.fastq.gz,NA,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_3/exp_b.fastq.gz,NA,50,1
single,narrow,bowtie2,cisgenome,samtools,4,with_control,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_4/genome.fa,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_4/exp_a.fastq.gz,NA,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_4/exp_b.fastq.gz,NA,50,1
single,narrow,bowtie2,cisgenome,samtools,5,with_control,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_5/genome.fa,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_5/exp_a.fastq.gz,NA,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_5/exp_b.fastq.gz,NA,50,1
single,narrow,bowtie2,cisgenome,samtools,6,with_control,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_6/genome.fa,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_6/exp_a.fastq.gz,NA,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_6/exp_b.fastq.gz,NA,50,1
single,narrow,bowtie2,cisgenome,no_deduplication,1,with_control,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_1/genome.fa,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_1/exp_a.fastq.gz,NA,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_1/exp_b.fastq.gz,NA,50,2
single,narrow,bowtie2,cisgenome,no_deduplication,2,with_control,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_2/genome.fa,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_2/exp_a.fastq.gz,NA,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_2/exp_b.fastq.gz,NA,50,3
single,narrow,bowtie2,cisgenome,no_deduplication,3,with_control,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_3/genome.fa,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_3/exp_a.fastq.gz,NA,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_3/exp_b.fastq.gz,NA,50,1
single,narrow,bowtie2,cisgenome,no_deduplication,4,with_control,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_4/genome.fa,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_4/exp_a.fastq.gz,NA,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_4/exp_b.fastq.gz,NA,50,1
single,narrow,bowtie2,cisgenome,no_deduplication,5,with_control,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_5/genome.fa,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_5/exp_a.fastq.gz,NA,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_5/exp_b.fastq.gz,NA,50,1
single,narrow,bowtie2,cisgenome,no_deduplication,6,with_control,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_6/genome.fa,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_6/exp_a.fastq.gz,NA,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_6/exp_b.fastq.gz,NA,50,1
single,narrow,bowtie2,cisgenome,sambamba,1,with_control,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_1/genome.fa,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_1/exp_a.fastq.gz,NA,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_1/exp_b.fastq.gz,NA,50,2
single,narrow,bowtie2,cisgenome,sambamba,2,with_control,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_2/genome.fa,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_2/exp_a.fastq.gz,NA,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_2/exp_b.fastq.gz,NA,50,3
single,narrow,bowtie2,cisgenome,sambamba,3,with_control,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_3/genome.fa,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_3/exp_a.fastq.gz,NA,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_3/exp_b.fastq.gz,NA,50,1
single,narrow,bowtie2,cisgenome,sambamba,4,with_control,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_4/genome.fa,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_4/exp_a.fastq.gz,NA,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_4/exp_b.fastq.gz,NA,50,1
single,narrow,bowtie2,cisgenome,sambamba,5,with_control,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_5/genome.fa,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_5/exp_a.fastq.gz,NA,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_5/exp_b.fastq.gz,NA,50,1
single,narrow,bowtie2,cisgenome,sambamba,6,with_control,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_6/genome.fa,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_6/exp_a.fastq.gz,NA,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_6/exp_b.fastq.gz,NA,50,1
single,narrow,bowtie2,cisgenome,picard,1,with_control,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_1/genome.fa,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_1/exp_a.fastq.gz,NA,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_1/exp_b.fastq.gz,NA,50,2
single,narrow,bowtie2,cisgenome,picard,2,with_control,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_2/genome.fa,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_2/exp_a.fastq.gz,NA,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_2/exp_b.fastq.gz,NA,50,3
single,narrow,bowtie2,cisgenome,picard,3,with_control,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_3/genome.fa,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_3/exp_a.fastq.gz,NA,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_3/exp_b.fastq.gz,NA,50,1
single,narrow,bowtie2,cisgenome,picard,4,with_control,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_4/genome.fa,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_4/exp_a.fastq.gz,NA,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_4/exp_b.fastq.gz,NA,50,1
single,narrow,bowtie2,cisgenome,picard,5,with_control,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_5/genome.fa,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_5/exp_a.fastq.gz,NA,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_5/exp_b.fastq.gz,NA,50,1
single,narrow,bowtie2,cisgenome,picard,6,with_control,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_6/genome.fa,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_6/exp_a.fastq.gz,NA,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_6/exp_b.fastq.gz,NA,50,1
single,narrow,bowtie2,genrich,samtools,1,with_control,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_1/genome.fa,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_1/exp_a.fastq.gz,NA,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_1/exp_b.fastq.gz,NA,50,50
single,narrow,bowtie2,genrich,samtools,2,with_control,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_2/genome.fa,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_2/exp_a.fastq.gz,NA,/share/korflab/home/viki/rocketchip_tests/exp_vs_obs/seq_data/single_narrow/test_2/exp_b.fastq.gz,NA,50,50
